Record_ID,Video_ID,Video_Title,Channel_ID,Country_ID,Category_ID,Trending_Date,Published_Date,Trending_Rank,Views,Likes,Comments,Duration_Days
TR001408,VID001408,Behind the Scenes: Movie Production,CH004,TW,C03,2026-07-17,2026-06-05,28,94786,7014,341,7
TR001409,VID001409,2026 Global Music Festival Highlights,CH006,JP,C08,2026-07-17,2026-07-02,29,27298,442,234,5
TR001410,VID001410,2026 Global Music Festival Highlights,CH009,TW,C06,2026-07-17,2026-03-27,30,1326687,99489,1947,4
TR001411,VID001411,Best Travel Destinations 2026,CH001,JP,C07,2026-07-18,2026-06-18,1,210360,18480,2073,8
TR001412,VID001412,Behind the Scenes: Movie Production,CH012,US,C01,2026-07-18,2026-04-02,2,261481,24780,3064,11
TR001413,VID001413,Breaking News: Global Update,CH012,AU,C01,2026-07-18,2026-05-01,3,729650,50215,5217,13
TR001414,VID001414,Amazing Street Food Tour,CH004,US,C03,2026-07-18,2026-06-20,4,1079860,49767,8602,13
TR001415,VID001415,2026 Global Music Festival Highlights,CH001,TW,C07,2026-07-18,2026-05-27,5,2595623,157775,25010,1
TR001416,VID001416,Championship Final Highlights,CH009,GB,C06,2026-07-18,2026-05-20,6,540098,14813,6227,14
TR001417,VID001417,Top 10 Gaming Moments,CH001,TW,C07,2026-07-18,2026-04-26,7,125741,13392,947,3
TR001418,VID001418,Best Travel Destinations 2026,CH010,JP,C10,2026-07-18,2026-05-22,8,1065695,72788,13017,13
TR001419,VID001419,The Ultimate Tech Review 2026,CH007,AU,C09,2026-07-18,2026-05-27,9,179179,18364,1269,6
TR001420,VID001420,Championship Final Highlights,CH001,JP,C07,2026-07-18,2026-07-05,10,1786950,145778,26406,5
TR001421,VID001421,AI Technology Explained,CH006,JP,C08,2026-07-18,2026-05-13,11,2638972,175312,21119,4
TR001422,VID001422,The Ultimate Tech Review 2026,CH010,US,C10,2026-07-18,2026-07-10,12,179087,18088,1510,6
TR001423,VID001423,Amazing Street Food Tour,CH008,US,C05,2026-07-18,2026-07-03,13,216371,7816,3002,8
TR001424,VID001424,K-Pop New Release Performance,CH012,AU,C01,2026-07-18,2026-05-09,14,220979,9194,1728,9
TR001425,VID001425,The Ultimate Tech Review 2026,CH002,TW,C01,2026-07-18,2026-04-18,15,166247,14016,2098,12
TR001426,VID001426,The Ultimate Tech Review 2026,CH007,GB,C09,2026-07-18,2026-04-12,16,458707,16730,2477,3
TR001427,VID001427,Breaking News: Global Update,CH001,US,C07,2026-07-18,2026-05-21,17,938452,98229,11388,5
TR001428,VID001428,Championship Final Highlights,CH008,CA,C05,2026-07-18,2026-06-30,18,1803327,46377,16627,5
TR001429,VID001429,Best Travel Destinations 2026,CH009,GB,C06,2026-07-18,2026-06-25,19,2095107,146412,5850,10
TR001430,VID001430,2026 Global Music Festival Highlights,CH007,AU,C09,2026-07-18,2026-04-29,20,495154,22572,1286,6
TR001431,VID001431,2026 Global Music Festival Highlights,CH005,KR,C02,2026-07-18,2026-03-31,21,1094449,108668,4338,11
TR001432,VID001432,AI Technology Explained,CH008,CA,C05,2026-07-18,2026-06-04,22,156545,18555,2206,2
TR001433,VID001433,2026 Global Music Festival Highlights,CH001,US,C07,2026-07-18,2026-06-03,23,829161,72445,11705,1
TR001434,VID001434,AI Technology Explained,CH004,JP,C03,2026-07-18,2026-05-19,24,2235365,155772,9822,1
TR001435,VID001435,Behind the Scenes: Movie Production,CH011,JP,C02,2026-07-18,2026-05-24,25,357297,28520,2276,10
TR001436,VID001436,Championship Final Highlights,CH005,TW,C02,2026-07-18,2026-03-26,26,58640,1927,567,14
TR001437,VID001437,2026 Global Music Festival Highlights,CH009,GB,C06,2026-07-18,2026-07-16,27,3357819,225649,8241,4
TR001438,VID001438,AI Technology Explained,CH012,AU,C01,2026-07-18,2026-06-06,28,3470877,128764,17752,5
TR001439,VID001439,Behind the Scenes: Movie Production,CH002,TW,C01,2026-07-18,2026-05-09,29,1562764,83918,22535,1
TR001440,VID001440,Best Travel Destinations 2026,CH011,US,C02,2026-07-18,2026-05-07,30,844642,36700,3920,14
TR001441,VID001441,Championship Final Highlights,CH005,TW,C02,2026-07-19,2026-04-03,1,1743071,126085,15791,13
TR001442,VID001442,2026 Global Music Festival Highlights,CH003,US,C04,2026-07-19,2026-05-07,2,2299041,132948,4948,8
TR001443,VID001443,Funny Moments You Can't Miss,CH002,TW,C01,2026-07-19,2026-05-18,3,394138,28863,5015,14
TR001444,VID001444,2026 Global Music Festival Highlights,CH006,TW,C08,2026-07-19,2026-07-07,4,1574160,112499,4280,10
TR001445,VID001445,New Science Discovery Explained,CH007,AU,C09,2026-07-19,2026-03-29,5,34708,1110,370,3
TR001446,VID001446,Breaking News: Global Update,CH003,GB,C04,2026-07-19,2026-05-11,6,612304,44858,7375,3
TR001447,VID001447,Behind the Scenes: Movie Production,CH011,JP,C02,2026-07-19,2026-06-25,7,89387,8754,867,3
TR001448,VID001448,Breaking News: Global Update,CH004,JP,C03,2026-07-19,2026-05-03,8,325455,13984,4407,11
TR001449,VID001449,Top 10 Gaming Moments,CH012,AU,C01,2026-07-19,2026-05-10,9,86489,2390,166,12
TR001450,VID001450,Top 10 Gaming Moments,CH007,GB,C09,2026-07-19,2026-06-07,10,313162,30921,856,11
TR001451,VID001451,AI Technology Explained,CH012,AU,C01,2026-07-19,2026-06-28,11,348238,35976,2767,5
TR001452,VID001452,Funny Moments You Can't Miss,CH002,JP,C01,2026-07-19,2026-05-20,12,424136,14773,1863,11
TR001453,VID001453,Top 10 Gaming Moments,CH008,CA,C05,2026-07-19,2026-06-26,13,193956,18607,1017,6
TR001454,VID001454,K-Pop New Release Performance,CH003,CA,C04,2026-07-19,2026-04-21,14,153460,6532,643,3
TR001455,VID001455,Behind the Scenes: Movie Production,CH010,JP,C10,2026-07-19,2026-04-30,15,917913,68374,13200,14
TR001456,VID001456,Best Travel Destinations 2026,CH002,KR,C01,2026-07-19,2026-05-08,16,870092,60730,8808,14
TR001457,VID001457,Top 10 Gaming Moments,CH005,KR,C02,2026-07-19,2026-07-15,17,631174,11039,1045,6
TR001458,VID001458,Top 10 Gaming Moments,CH005,TW,C02,2026-07-19,2026-06-01,18,72455,7525,805,12
TR001459,VID001459,Amazing Street Food Tour,CH008,CA,C05,2026-07-19,2026-04-10,19,5227310,322548,53282,13
TR001460,VID001460,Top 10 Gaming Moments,CH006,JP,C08,2026-07-19,2026-05-13,20,147742,16851,284,1
TR001461,VID001461,AI Technology Explained,CH005,JP,C02,2026-07-19,2026-04-19,21,2359451,69818,9815,6
TR001462,VID001462,K-Pop New Release Performance,CH001,US,C07,2026-07-19,2026-04-03,22,458108,19796,2538,1
TR001463,VID001463,K-Pop New Release Performance,CH009,US,C06,2026-07-19,2026-05-28,23,372614,36331,5305,4
TR001464,VID001464,Breaking News: Global Update,CH002,JP,C01,2026-07-19,2026-04-24,24,5458006,367769,81014,11
TR001465,VID001465,2026 Global Music Festival Highlights,CH006,TW,C08,2026-07-19,2026-04-30,25,206969,10443,2533,11
TR001466,VID001466,AI Technology Explained,CH011,KR,C02,2026-07-19,2026-05-23,26,859104,46177,9424,5
TR001467,VID001467,Championship Final Highlights,CH006,JP,C08,2026-07-19,2026-05-10,27,3209174,230605,40851,3
TR001468,VID001468,Funny Moments You Can't Miss,CH010,US,C10,2026-07-19,2026-06-06,28,283657,22250,3760,5
TR001469,VID001469,AI Technology Explained,CH006,JP,C08,2026-07-19,2026-05-29,29,323619,34635,1108,5
TR001470,VID001470,Behind the Scenes: Movie Production,CH010,JP,C10,2026-07-19,2026-05-20,30,199588,15272,619,1
TR001471,VID001471,Breaking News: Global Update,CH010,JP,C10,2026-07-20,2026-06-11,1,329381,11649,1525,2
TR001472,VID001472,Best Travel Destinations 2026,CH002,KR,C01,2026-07-20,2026-05-28,2,1478572,145036,13203,8
TR001473,VID001473,Top 10 Gaming Moments,CH010,JP,C10,2026-07-20,2026-04-07,3,1000711,58033,13215,1
TR001474,VID001474,Behind the Scenes: Movie Production,CH003,CA,C04,2026-07-20,2026-07-11,4,153496,11619,913,7
TR001475,VID001475,Amazing Street Food Tour,CH004,US,C03,2026-07-20,2026-05-09,5,766009,38766,1166,7
TR001476,VID001476,New Science Discovery Explained,CH009,TW,C06,2026-07-20,2026-04-25,6,1253930,56512,14522,1
TR001477,VID001477,Behind the Scenes: Movie Production,CH004,US,C03,2026-07-20,2026-06-02,7,133545,13803,88,1
TR001478,VID001478,New Science Discovery Explained,CH006,JP,C08,2026-07-20,2026-03-29,8,299327,21298,1012,12
TR001479,VID001479,New Science Discovery Explained,CH009,US,C06,2026-07-20,2026-05-24,9,832096,68520,9707,6
TR001480,VID001480,2026 Global Music Festival Highlights,CH007,US,C09,2026-07-20,2026-05-25,10,324454,23572,2904,13
TR001481,VID001481,The Ultimate Tech Review 2026,CH009,GB,C06,2026-07-20,2026-05-21,11,961479,58074,12033,12
TR001482,VID001482,New Science Discovery Explained,CH007,GB,C09,2026-07-20,2026-05-24,12,272683,23034,4088,5
TR001483,VID001483,Best Travel Destinations 2026,CH004,TW,C03,2026-07-20,2026-05-27,13,194627,5054,767,14
TR001484,VID001484,The Ultimate Tech Review 2026,CH004,JP,C03,2026-07-20,2026-06-03,14,757301,59174,6556,5
TR001485,VID001485,AI Technology Explained,CH004,JP,C03,2026-07-20,2026-06-14,15,316098,19277,1785,10
TR001486,VID001486,The Ultimate Tech Review 2026,CH009,TW,C06,2026-07-20,2026-06-29,16,806522,37916,11982,10
TR001487,VID001487,Breaking News: Global Update,CH010,JP,C10,2026-07-20,2026-06-14,17,402181,40372,5768,13
TR001488,VID001488,Championship Final Highlights,CH004,JP,C03,2026-07-20,2026-04-02,18,2496304,131842,18080,14
TR001489,VID001489,Behind the Scenes: Movie Production,CH001,US,C07,2026-07-20,2026-05-21,19,253015,6777,1194,9
TR001490,VID001490,Top 10 Gaming Moments,CH003,GB,C04,2026-07-20,2026-04-24,20,323815,7657,174,5
TR001491,VID001491,Amazing Street Food Tour,CH008,CA,C05,2026-07-20,2026-06-30,21,390938,13219,3863,1
TR001492,VID001492,Championship Final Highlights,CH007,AU,C09,2026-07-20,2026-07-18,22,304753,6942,2205,5
TR001493,VID001493,Best Travel Destinations 2026,CH011,JP,C02,2026-07-20,2026-05-27,23,939795,51394,6788,14
TR001494,VID001494,K-Pop New Release Performance,CH002,TW,C01,2026-07-20,2026-04-09,24,488857,37489,681,13
TR001495,VID001495,2026 Global Music Festival Highlights,CH002,JP,C01,2026-07-20,2026-04-30,25,136321,8764,1491,6
TR001496,VID001496,K-Pop New Release Performance,CH004,TW,C03,2026-07-20,2026-07-07,26,706826,55903,9978,6
TR001497,VID001497,The Ultimate Tech Review 2026,CH005,TW,C02,2026-07-20,2026-04-19,27,660321,21857,3752,7
TR001498,VID001498,2026 Global Music Festival Highlights,CH010,US,C10,2026-07-20,2026-05-29,28,429477,22817,5475,3
TR001499,VID001499,AI Technology Explained,CH011,KR,C02,2026-07-20,2026-05-03,29,126750,6505,702,14
TR001500,VID001500,Behind the Scenes: Movie Production,CH002,JP,C01,2026-07-20,2026-07-15,30,641599,19434,631,12
TR001501,VID001501,Amazing Street Food Tour,CH008,US,C05,2026-07-21,2026-06-04,1,161988,7702,2271,13
TR001502,VID001502,Amazing Street Food Tour,CH001,JP,C07,2026-07-21,2026-04-28,2,1566596,106527,16618,10
TR001503,VID001503,Behind the Scenes: Movie Production,CH004,JP,C03,2026-07-21,2026-06-20,3,961254,86070,629,10
TR001504,VID001504,Best Travel Destinations 2026,CH004,JP,C03,2026-07-21,2026-05-23,4,132069,6298,1735,2
TR001505,VID001505,Behind the Scenes: Movie Production,CH001,US,C07,2026-07-21,2026-06-07,5,95541,8635,1076,3
TR001506,VID001506,K-Pop New Release Performance,CH010,US,C10,2026-07-21,2026-04-27,6,143115,8238,771,5
TR001507,VID001507,Behind the Scenes: Movie Production,CH002,KR,C01,2026-07-21,2026-03-25,7,450936,28308,5241,2
TR001508,VID001508,Best Travel Destinations 2026,CH008,CA,C05,2026-07-21,2026-03-31,8,205526,18768,2212,14
TR001509,VID001509,Best Travel Destinations 2026,CH010,JP,C10,2026-07-21,2026-05-20,9,462072,45160,1757,13
TR001510,VID001510,Behind the Scenes: Movie Production,CH009,GB,C06,2026-07-21,2026-05-03,10,1077523,108239,8249,7
TR001511,VID001511,The Ultimate Tech Review 2026,CH010,US,C10,2026-07-21,2026-03-30,11,40350,2509,588,1
TR001512,VID001512,Best Travel Destinations 2026,CH005,TW,C02,2026-07-21,2026-05-20,12,196524,22318,2156,12
TR001513,VID001513,Breaking News: Global Update,CH005,TW,C02,2026-07-21,2026-06-04,13,1024358,56997,8869,14
TR001514,VID001514,Amazing Street Food Tour,CH006,TW,C08,2026-07-21,2026-05-14,14,417304,23149,1166,2
TR001515,VID001515,Breaking News: Global Update,CH002,JP,C01,2026-07-21,2026-06-06,15,180293,20430,138,8
TR001516,VID001516,The Ultimate Tech Review 2026,CH002,JP,C01,2026-07-21,2026-06-27,16,233868,8251,2381,12
TR001517,VID001517,Amazing Street Food Tour,CH007,AU,C09,2026-07-21,2026-05-16,17,1325671,93763,12000,5
TR001518,VID001518,Amazing Street Food Tour,CH007,US,C09,2026-07-21,2026-07-13,18,864095,99554,6428,8
TR001519,VID001519,Breaking News: Global Update,CH010,JP,C10,2026-07-21,2026-04-06,19,382126,21795,5013,9
TR001520,VID001520,K-Pop New Release Performance,CH008,CA,C05,2026-07-21,2026-03-30,20,582353,54265,692,1
TR001521,VID001521,New Science Discovery Explained,CH012,TW,C01,2026-07-21,2026-04-19,21,742063,64558,7359,5
TR001522,VID001522,Top 10 Gaming Moments,CH004,TW,C03,2026-07-21,2026-06-04,22,6358403,438030,57315,2
TR001523,VID001523,Championship Final Highlights,CH007,US,C09,2026-07-21,2026-05-01,23,41517,1740,26,1
TR001524,VID001524,Amazing Street Food Tour,CH003,GB,C04,2026-07-21,2026-05-15,24,159542,8982,2038,10
TR001525,VID001525,Best Travel Destinations 2026,CH003,CA,C04,2026-07-21,2026-06-11,25,160382,9156,561,5
TR001526,VID001526,AI Technology Explained,CH004,US,C03,2026-07-21,2026-06-24,26,470001,24130,1411,1
TR001527,VID001527,Behind the Scenes: Movie Production,CH010,US,C10,2026-07-21,2026-05-21,27,304955,25312,2017,13
TR001528,VID001528,Top 10 Gaming Moments,CH002,TW,C01,2026-07-21,2026-07-15,28,275504,10354,1223,9
TR001529,VID001529,Behind the Scenes: Movie Production,CH011,JP,C02,2026-07-21,2026-04-03,29,2670386,246405,6689,12
TR001530,VID001530,Top 10 Gaming Moments,CH008,CA,C05,2026-07-21,2026-05-25,30,322437,24313,773,12
TR001531,VID001531,Best Travel Destinations 2026,CH011,US,C02,2026-07-22,2026-05-20,1,1968934,183813,18245,11
TR001532,VID001532,Top 10 Gaming Moments,CH005,KR,C02,2026-07-22,2026-07-19,2,376950,30899,239,12
TR001533,VID001533,Funny Moments You Can't Miss,CH012,AU,C01,2026-07-22,2026-04-24,3,714378,36906,7300,7
TR001534,VID001534,AI Technology Explained,CH012,US,C01,2026-07-22,2026-03-30,4,1199745,31410,9156,3
TR001535,VID001535,Amazing Street Food Tour,CH004,TW,C03,2026-07-22,2026-05-07,5,348240,7779,3405,9
TR001536,VID001536,The Ultimate Tech Review 2026,CH011,US,C02,2026-07-22,2026-07-13,6,383166,44807,5455,11
TR001537,VID001537,K-Pop New Release Performance,CH011,US,C02,2026-07-22,2026-04-17,7,766377,38758,2334,8
TR001538,VID001538,AI Technology Explained,CH003,CA,C04,2026-07-22,2026-06-21,8,228655,15780,965,5
TR001539,VID001539,AI Technology Explained,CH012,AU,C01,2026-07-22,2026-04-13,9,122320,10769,1724,2
TR001540,VID001540,2026 Global Music Festival Highlights,CH004,JP,C03,2026-07-22,2026-06-16,10,87917,7292,86,1
TR001541,VID001541,New Science Discovery Explained,CH009,GB,C06,2026-07-22,2026-04-29,11,313432,13407,2492,12
TR001542,VID001542,Funny Moments You Can't Miss,CH001,TW,C07,2026-07-22,2026-07-17,12,447917,26224,6266,14
TR001543,VID001543,Behind the Scenes: Movie Production,CH008,CA,C05,2026-07-22,2026-03-30,13,840463,82294,9423,13
TR001544,VID001544,The Ultimate Tech Review 2026,CH004,TW,C03,2026-07-22,2026-06-09,14,2910982,122997,29371,8
TR001545,VID001545,Top 10 Gaming Moments,CH011,JP,C02,2026-07-22,2026-06-15,15,981626,62176,5677,13
TR001546,VID001546,Top 10 Gaming Moments,CH010,JP,C10,2026-07-22,2026-03-26,16,2265326,81173,17358,3
TR001547,VID001547,AI Technology Explained,CH002,KR,C01,2026-07-22,2026-06-08,17,83985,1366,345,1
TR001548,VID001548,2026 Global Music Festival Highlights,CH005,TW,C02,2026-07-22,2026-06-30,18,126795,3484,90,7
TR001549,VID001549,Amazing Street Food Tour,CH009,US,C06,2026-07-22,2026-05-19,19,623135,74226,2968,12
TR001550,VID001550,Breaking News: Global Update,CH012,US,C01,2026-07-22,2026-03-27,20,595256,61928,3470,9
TR001551,VID001551,Championship Final Highlights,CH002,JP,C01,2026-07-22,2026-05-10,21,1293705,84796,2119,13
TR001552,VID001552,Funny Moments You Can't Miss,CH007,AU,C09,2026-07-22,2026-04-12,22,550516,57335,4438,6
TR001553,VID001553,New Science Discovery Explained,CH004,TW,C03,2026-07-22,2026-04-10,23,255447,17694,1103,2
TR001554,VID001554,2026 Global Music Festival Highlights,CH012,US,C01,2026-07-22,2026-04-26,24,191873,4049,1131,8
TR001555,VID001555,Breaking News: Global Update,CH002,KR,C01,2026-07-22,2026-05-02,25,566710,65886,2068,13
TR001556,VID001556,AI Technology Explained,CH010,JP,C10,2026-07-22,2026-03-28,26,1580563,53645,13452,14
TR001557,VID001557,Funny Moments You Can't Miss,CH008,CA,C05,2026-07-22,2026-06-25,27,1174524,29980,12811,10
TR001558,VID001558,Breaking News: Global Update,CH012,US,C01,2026-07-22,2026-05-06,28,1122281,104357,7303,12
TR001559,VID001559,Top 10 Gaming Moments,CH005,TW,C02,2026-07-22,2026-05-26,29,585511,64744,5645,8
TR001560,VID001560,Funny Moments You Can't Miss,CH007,US,C09,2026-07-22,2026-05-03,30,402476,10134,3740,10
